2020-12-02 13:24:44.456,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 13:33:21.930,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 13:35:07.539,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 13:36:07.812,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 13:37:45.832,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 13:39:09.281,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 13:41:44.412,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 13:42:14.905,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 13:47:03.122,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 13:51:06.608,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:01:23.725,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:04:24.843,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:11:54.216,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:17:58.365,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:18:16.155,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:32:08.760,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:33:45.298,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:33:46.213,WARN,流程开始  
2020-12-02 14:34:29.803,WARN,流程停止  
2020-12-02 14:34:31.110,WARN,流程开始  
2020-12-02 14:34:31.742,WARN,流程停止  
2020-12-02 14:34:46.668,WARN,流程开始  
2020-12-02 14:34:55.311,DEBUG,plc Write UInt16 Address:2001; Value:[1]  
2020-12-02 14:34:55.312,DEBUG,plc Write UInt16 Address:2001; Value:[0]  
2020-12-02 14:34:55.829,ERROR,左屏扫码枪未连接  
2020-12-02 14:34:55.846,DEBUG,plc Write UInt16 Address:2011; Value:[2]  
2020-12-02 14:35:57.230,ERROR,左屏扫码枪未连接  
2020-12-02 14:36:19.238,ERROR,左屏扫码枪未连接  
2020-12-02 14:36:24.386,WARN,流程停止  
2020-12-02 14:36:46.051,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:36:47.658,WARN,流程开始  
2020-12-02 14:36:50.423,ERROR,左屏扫码枪未连接  
2020-12-02 14:37:01.201,DEBUG,plc Write UInt16 Address:2001; Value:[1]  
2020-12-02 14:37:01.210,DEBUG,plc Write UInt16 Address:2001; Value:[0]  
2020-12-02 14:37:01.724,ERROR,左屏扫码枪未连接  
2020-12-02 14:37:01.742,WARN,流程停止  
2020-12-02 14:45:04.135,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 14:55:35.668,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:02:26.023,INFO,左屏扫码枪扫码成功=>左屏条码:123  
2020-12-02 15:02:29.826,INFO,左屏扫码枪扫码成功=>左屏条码:123  
2020-12-02 15:02:34.031,ERROR,左屏扫码枪回复超时:3000ms  
2020-12-02 15:03:36.863,INFO,左屏扫码枪扫码成功=>左屏条码:123  
2020-12-02 15:03:47.162,INFO,左屏扫码枪扫码成功=>左屏条码:123  
2020-12-02 15:05:36.294,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:20:33.514,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:22:08.937,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:30:04.730,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:44:16.624,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:46:18.137,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:48:03.987,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:49:41.722,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:50:35.981,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 15:52:08.505,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:00:05.971,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:07:03.049,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:08:05.410,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:08:54.515,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:09:01.788,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:09:09.051,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:10:01.868,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:10:25.913,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:10:53.735,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:14:14.850,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:15:20.369,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:15:34.752,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:19:45.533,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:31:56.433,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:32:13.976,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:32:33.429,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:32:54.917,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:33:37.585,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:37:20.423,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:47:33.125,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:52:00.527,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:53:39.305,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:56:06.508,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:57:30.676,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 16:58:56.674,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 17:02:30.906,ERROR,初始化链接MES 失败 ！返回值：4098  
2020-12-02 17:05:34.625,WARN,流程开始  
2020-12-02 17:05:36.655,ERROR,plc回复超时:2000ms  
2020-12-02 17:05:38.673,ERROR,plc回复超时:2000ms  
2020-12-02 17:05:40.689,ERROR,plc回复超时:2000ms  
2020-12-02 17:05:40.710,WARN,流程停止  
2020-12-02 17:06:10.574,WARN,流程开始  
2020-12-02 17:06:32.052,ERROR,plc回复超时:2000ms  
2020-12-02 17:06:34.070,ERROR,plc回复超时:2000ms  
2020-12-02 17:06:36.092,ERROR,plc回复超时:2000ms  
2020-12-02 17:06:36.110,WARN,流程停止  
2020-12-02 17:07:33.567,WARN,流程开始  
2020-12-02 17:07:35.587,ERROR,plc回复超时:2000ms  
2020-12-02 17:07:37.608,ERROR,plc回复超时:2000ms  
2020-12-02 17:07:39.622,ERROR,plc回复超时:2000ms  
2020-12-02 17:07:39.645,WARN,流程停止  
2020-12-02 17:12:10.284,ERROR,plc回复超时:2000ms  
2020-12-02 17:15:35.439,ERROR,plc回复超时:2000ms  
2020-12-02 17:15:56.570,INFO,plc Read =>左屏扫码标志:0;  
2020-12-02 17:16:14.740,DEBUG,plc Write UInt16 Address:2001; Value:[123]  
2020-12-02 17:16:15.675,INFO,plc Read =>左屏扫码标志:123;  
2020-12-02 17:16:25.876,DEBUG,plc Write String Address:2001; Value:""  
2020-12-02 17:16:35.657,DEBUG,plc Write String Address:2001; Value:"ABC"  
2020-12-02 17:16:37.780,INFO,plc Read =>左屏扫码标志:16963;  
2020-12-02 17:16:44.545,INFO,plc Read =>左屏扫码标志:BC;  
2020-12-02 17:16:46.143,INFO,plc Read =>左屏扫码标志:BC;  
2020-12-02 17:17:04.144,ERROR,plc回复超时:2000ms  
2020-12-02 17:19:04.881,WARN,流程开始  
2020-12-02 17:23:36.042,INFO,plc Read =>左屏扫码标志:16963;  
2020-12-02 17:27:31.677,ERROR,plc回复超时:2000ms  
2020-12-02 17:27:33.699,ERROR,plc回复超时:2000ms  
2020-12-02 17:27:34.432,WARN,流程停止  
2020-12-02 17:27:47.882,WARN,流程开始  
2020-12-02 17:47:30.823,ERROR,plc回复超时:2000ms  
2020-12-02 17:47:31.334,ERROR,plc未连接  
2020-12-02 17:47:31.843,ERROR,plc未连接  
2020-12-02 17:47:31.855,WARN,流程停止  
