2020-10-28 11:30:49,349,ERROR,  PLC未连接  
2020-10-28 11:34:52,437,ERROR,  PLC写入25000到25000失败:PLC未连接  
2020-10-28 11:34:53,831,ERROR,  PLC写入25000到25000失败:PLC未连接  
2020-10-28 11:34:54,711,INFO,  Mes连接成功  
2020-10-28 11:34:56,863,ERROR,  PLC未连接  
